app.freerouting.autoroute.DrillPageArray	ROW_COUNT	rowCOUNT
app.freerouting.autoroute.DrillPageArray	PAGE_WIDTH	pageWIDTH
app.freerouting.autoroute.DrillPageArray	PAGE_HEIGHT	pageHEIGHT
app.freerouting.autoroute.DrillPageArray	page_arr	pageArr
app.freerouting.autoroute.DrillPageArray	ll_x	llX
app.freerouting.autoroute.DrillPageArray	ur_x	urX
app.freerouting.autoroute.DrillPageArray	ll_y	llY
app.freerouting.autoroute.DrillPageArray	ur_y	urY
app.freerouting.autoroute.DrillPageArray	shape_box	shapeBox
app.freerouting.autoroute.DrillPageArray	min_j	minJ
app.freerouting.autoroute.DrillPageArray	max_j	maxJ
app.freerouting.autoroute.DrillPageArray	min_i	minI
app.freerouting.autoroute.DrillPageArray	max_i	maxI
app.freerouting.autoroute.DrillPageArray	curr_page	currPage
app.freerouting.autoroute.DrillPageArray	curr_row	currRow
app.freerouting.autoroute.ExpansionDoor	first_room	firstRoom
app.freerouting.autoroute.ExpansionDoor	second_room	secondRoom
app.freerouting.autoroute.ExpansionDoor	section_arr	sectionArr
app.freerouting.autoroute.ExpansionDoor	first_shape	firstShape
